full_site_address,Latitude,Longitude,nearby_traffic_lights_count,distance_nearest_traffic_light_1,distance_nearest_traffic_light_2,distance_nearest_traffic_light_3,distance_nearest_traffic_light_4,distance_nearest_traffic_light_5,distance_nearest_traffic_light_6,distance_nearest_traffic_light_7,distance_nearest_traffic_light_8,distance_nearest_traffic_light_9,distance_nearest_traffic_light_10
"Dix Hill Car Wash , 1232 E Jericho Turnpike , Huntington , NY , 11743",40.8324061,-73.3611131,46,0.09131726637638915,0.1019071510339889,0.15402499169452008,0.18594955857351278,0.23470466829035447,0.3723440017877253,0.5262567570802551,0.5656210677185978,0.8489391003656769,0.8490266876849004
"Dog House Auto Spa , 731 W Rogers Blvd , Skiatook , OK , 74070",36.3682186,-96.0117013,7,0.08299586689018502,0.35841316042965393,0.572921552306032,0.6391766742435471,0.7069275336422642,1.0860253130671518,1.1200015453872962,,,
"Dolphin Auto Spa , 6240 Collier Blvd , Naples , FL , 34114",26.0494098,-81.6992111,7,0.12593579098840826,0.2126054225831603,0.46923210176964747,0.9242225306469074,0.964955074946718,1.132488336144443,1.3563071980967163,,,
"Dolphin Xpress , 35928 US Hwy 19 N , Palm Harbor , FL , 34684",28.0990069,-82.740646,16,0.37330662933672676,0.4010065399101207,0.5237635198857862,0.5612807286774102,0.629257938490328,0.666620589314882,1.391369215309714,1.4368397264359039,1.4907479306925842,1.4927671424706201
"Douglasville , 9249 GA-5 , Douglasville , GA , 30134",33.7305514,-84.7627973,20,0.03972124786555034,0.09737393958323415,0.11853128382325348,0.18848718286523633,0.21120700006894752,0.3882419179936718,0.45205925138763914,0.5617148192612437,0.6907792220881749,0.8446711013938253
"Drip Auto Spa , 8955 Indianapolis Blvd , Highland , IN , 46322",41.5502588,-87.4710443,51,0.11488337015596284,0.11722090331287731,0.38229780544281083,0.39321685377756366,0.45907309141682084,0.4924385453598716,0.5010873353638671,0.5155626973613935,0.6018155987219901,0.606111468891386
"Drive Thru Express , 590 N Magnolia Ave , Anaheim , CA , 92801",33.8393509,-117.9756074,99,0.02968568885996365,0.20925358900243554,0.45161380562078746,0.48073439113505884,0.5178790921822432,0.5287309862979124,0.5474955305664266,0.6542364325564344,0.6700110018825883,0.6854544466376564
"Druid Hills , 2024 N Druid Hills Rd NE , Atlanta , GA , 30329",33.8338762,-84.3390453,69,0.06400393721351881,0.07471201019595639,0.17867245561579112,0.23944028178591897,0.3275120385069698,0.410122345155806,0.6654995090097086,0.6862909516813525,0.696827673722567,0.77560583365996
"Dunn , 1555 Dunn Ave , Jacksonville , FL , 32218",30.4304731,-81.671853,21,0.041517988617114185,0.3732185548379771,0.6743709719604649,0.8117849423446278,0.8764840928101754,0.8843572370176987,0.9807095607146664,1.2028983045894812,1.321784694900318,1.347734817552971
"Durango , 780 S Camino Del Rio , Durango , CO , 81301",37.243331,-107.870827,15,0.09892133467370588,0.6630395206132,0.7513058616851797,0.780151743231132,1.0505714920795017,1.2725686170249388,1.3883186198513575,1.5406491928159993,1.7159860470614146,1.7681503867359618
"Durbin , 786 Durbin Pavilion Dr , Saint Johns , FL , 32259",30.0954166,-81.5217602,12,0.08432117059633182,0.2526079718776618,0.3323120718721106,0.395292207847245,0.5600225583774857,0.9601846360607733,1.1508864592185586,1.1911847188185816,1.2366436420153977,1.3582955446070466
"Durham , 3404 N Roxboro St , Durham , NC , 27704",36.035489,-78.8923515,54,0.04320461710578457,0.07026734528700904,0.13962012240263388,0.2699228355067422,0.2735701443078432,0.4398038206966405,0.49179292611938386,0.509232235974694,0.6435610125239535,0.6951208856511171
"E. Plaza , 2207 E Plaza Blvd , National City , CA , 91950",32.6783468,-117.0830861,104,0.19097835914505573,0.23487125194060232,0.2623690346589706,0.2969412292842731,0.36096117642843156,0.37214071252402775,0.3782399905117019,0.4512385885379275,0.48638702619239615,0.5049255996565912
"ENGLEWOOD CAR WASH , 287 S Indiana Ave , Englewood , FL , 34223",26.9574044,-82.3525366,10,0.12718173538079336,0.3251071222594933,0.3776872468468133,0.9093413496577835,0.9869818872947151,1.0860466553177555,1.141595222879541,1.5265459787790325,1.6013340711732156,1.7379237428924583
"EXPRESS AUTO WASH , 7167 NY-54 , Bath , NY , 14810",42.3490756,-77.3089603,5,0.9522268559385686,1.1776505290213855,1.2711945789478185,1.3639764376864156,1.426964044209414,,,,,
"EXPRESSWAY 55 , 800 Motor Pkwy , Brentwood , NY , 11717",40.8056032,-73.2336104,50,0.0507502523081827,0.12072597327559799,0.18617467071447252,0.27334791834199823,0.5534672027556155,0.6994391686912848,0.7264223195052913,0.7850878024771873,0.7904480992936834,0.8051933120690059
"East Central , 10705 Central Ave NE , Albuquerque , NM , 87123",35.0719902,-106.5278425,54,0.17879567905236535,0.25698755107473303,0.3658291618721456,0.3940313571884192,0.4271665919369205,0.6093087372150037,0.7134574637254492,0.7217922727870556,0.7552745647377713,0.76091820628474
"Eastlake , 13509 Eastlake Blvd , El Paso , TX , 79928",31.6986017,-106.2213483,7,0.2583475692921644,0.7280916444712598,1.145929373351606,1.2152661885322735,1.626634928718192,1.798099535251226,1.9307311290806985,,,
"Edge Express Cary , 100 Crescent Commons , Cary , NC , 27518",35.7349446,-78.7792655,30,0.0887821123544091,0.31415393117002316,0.3482571375821385,0.4008570455302195,0.4654380249934574,0.472674351045956,0.49748100177620735,0.6133282152119895,0.8563319689975261,0.8740380107668032
"Edge Express Dumfries , 17000 Jefferson Davis Hwy , Dumfries , VA , 22026",38.5826316,-77.3107949,23,0.11629314076802776,0.11905094889011521,0.2802429663221548,0.4381679239107126,0.4693182195461058,0.5058066025397425,0.5462849731183256,0.5542056356251853,0.6038174556879085,0.7191211166199177
"Edge Express Garner , 4717 NC-42 , Garner , NC , 27529",35.6108709,-78.5531604,12,0.0719289285802525,0.3021766830101449,0.4558808063452174,0.5661724243949163,0.6168237142429713,0.7454336563043851,1.0702470297073559,1.1213816395777045,1.133022338652823,1.2108350530643268
"Edge Express Morrisville , 1004 Morrisville Carpenter Rd , Morrisville , NC , 27560",35.8196439,-78.8442563,39,0.19000533402568467,0.2454980217640339,0.3039328993518616,0.4660665602728124,0.4696888390937593,0.767276518025442,0.903584992447895,1.0929827656444762,1.1340239469777231,1.1440082822495898
"Edge Express Rock Hill , 2457 Cross Pointe Dr , Rock Hill , SC , 29730",34.9412626,-80.958123,14,0.117389242250551,0.16494382392442883,0.3517334051342869,0.5745350252628209,0.7187616633656913,0.7364480459585413,0.8883491373633631,1.0382050644219962,1.2035146386566375,1.6323276175375996
"Edge Express Shelby , 925 E Dixon Blvd , Shelby , NC , 28152",35.2744626,-81.5270426,33,0.09527644686510078,0.31993137994282406,0.4300719229211592,0.5474236379180039,0.6891003840173662,0.819951306542388,0.9227353749750449,0.9636827900436833,1.117323765934062,1.1204730449474407
"Edge Express Shelby 2 , 1696 E Dixon Blvd , Shelby , NC , 28152",35.2728672,-81.5051658,16,0.4475087755329019,0.4661663372722764,0.7324691925975736,0.7608542678268899,0.9474201110698562,1.0396498866922814,1.062285188293017,1.2982520777189412,1.3333008991819324,1.5473826486772422
"Edge Express Stafford , 110 Patriot Crossing Drive , Stafford , VA , 22554",38.4695769,-77.4537988,20,0.07865573367003838,0.18493449553801591,0.3788239180379673,0.7203662806902821,0.9470725904507084,0.948808618469638,1.0749699367548706,1.2128356286526927,1.2724656204571279,1.578334926517818
"Edgewood , 3 NM Hwy 344 , Edgewood , NM , 87015",35.1482669,-106.1914196,0,,,,,,,,,,
"El Centro , 1351 N Imperial Ave , El Centro , CA , 92243",32.7972365,-115.5680323,29,0.11289116141321189,0.31454683105184505,0.3759930980639899,0.3888138469785655,0.4407743988922646,0.48237560519535094,0.5317848113153196,0.6120627610190132,0.6806556869742826,0.7855892069143439
"El Paso Alameda , 5509 Alameda Ave , El Paso , TX , 79905",31.768919,-106.4236245,74,0.084275832265403,0.16882853508091542,0.40996755796273154,0.4711935417732078,0.5218991003488027,0.5292494789282521,0.536804989065782,0.5678333051213612,0.5721930352412382,0.6242749065497875
"El Paso Gateway , 10644 Gateway N Blvd , El Paso , TX , 79924",31.9214199,-106.439564,19,0.052745535024855475,0.10642517773139405,0.32596694020995065,0.47521971754266057,0.5997163787434505,0.6037909306457362,0.6113631730786944,0.7560278610687899,1.011965484213676,1.127575355143658
"Elks Edge , 547 CC Camp Rd , Elkin , NC , 28621",36.2787554,-80.8330241,12,0.13451441809076836,0.357791154097983,0.4819044367456993,0.6192725036210163,1.1830048736668415,1.2490339190749098,1.2502480324433327,1.2922566822515624,1.3031756287690361,1.3973851951155445
"Emerson , 3120 Emerson St , Jacksonville , FL , 32207",30.2850705,-81.6420637,43,0.10662246822383382,0.5195444204962256,0.5237928400111258,0.5308372704454979,0.7022485507776468,0.7333278584385929,0.7812838474109596,0.7827523995778025,0.8493042743542624,0.8649650299467749
"Encinitas Car Wash , 293 N El Camino Real , Encinitas , CA , 92024",33.0538338,-117.2613277,60,0.05287966389947215,0.12219790550680264,0.13178823815760704,0.31851052009610253,0.3510687436647286,0.3531333553446746,0.4945128832496279,0.5133332655880642,0.5407149519713597,0.6113437647718087
"Escondido , 862 N Broadway , Escondido , CA , 92025",33.1318559,-117.0848142,121,0.10048524032032524,0.11068236859978735,0.1592690503967704,0.16866935349080034,0.2287002584228961,0.31601691674957627,0.34214933103758616,0.4116063767428826,0.42450521330547825,0.43327159563093987
"Espanola , 1319 N Riverside Dr , Espanola , NM , 87532",36.0111124,-106.0636052,13,0.10379643975857272,0.21609034101670585,0.3311545366180451,0.7514095077329555,1.0999649979342723,1.3658429834470804,1.5247961597661142,1.5385895588233072,1.6721664954891868,1.6957192187040744
"Evanston Car Wash , 2416 Dempster St , Evanston , IL , 60202",42.0406272,-87.7078582,127,0.053880574763861086,0.15029039526992186,0.2100374438663503,0.3752009372610785,0.4037678590457882,0.44853261936139716,0.48022905168930274,0.4819283443024436,0.4921382412086189,0.5045327212416869
"Evergreen Car Wash , 3303 San Felipe Rd , San Jose , CA , 95135",37.3135065,-121.7918629,55,0.3669279080462036,0.535360588625642,0.5521311349680301,0.6977428830246651,0.722046108776363,0.789961011925287,0.8271323807850759,0.8948937036338349,0.8979330002737566,0.9378359538137804
"Express Auto Wash  Coquitlam , 1035 Lougheed Hwy. , Coquitlam , BC , V3K 6N5",49.2361476,-122.8673316,95,0.054555127047940744,0.11651522388401683,0.13184470153414432,0.17588579616693945,0.19395499726904045,0.2569789710609717,0.25821424183920944,0.27220765529030744,0.2776350593875382,0.35553422373128635
"Express Auto Wash Surrey , 2337 King George Blvd , Surrey , BC , V4A 5A4",49.0441816,-122.7928262,74,0.08939333683425012,0.14543647487545694,0.15012835629068635,0.16052705380911533,0.36229724602541863,0.3848674711474466,0.4010431925232269,0.4082884644175877,0.4204292145597988,0.42325852084693577
"Express Car Wash Dalby , 6653 Dalby Dr , Colorado Springs , CO , 80923",38.927017,-104.720108,33,0.05816588240071439,0.10812623265768025,0.28462434841426565,0.3076009254090174,0.4643197430970093,0.9130489806206472,0.9240272524581479,0.9858466664419469,1.0287890225435061,1.048012015500182
"Express Car Wash Fillmore , 301 E Fillmore St , Colorado Springs , CO , 80907",38.8739468,-104.8176593,65,0.08070360724690621,0.09111551022326635,0.2532736780161489,0.2714496550894894,0.3505761753124347,0.43144050506355364,0.5055140583143505,0.5765315462730746,0.763402033211215,0.7641400070524185
"Express Car Wash Republic , 1378 Republic Dr , Colorado Springs , CO , 80921",38.9892008,-104.7987938,24,0.06519930586961742,0.10285002292838201,0.2747026888464506,0.29905508678547627,0.36940518341572703,0.400681404801033,0.4885559495508242,0.6096863009728497,0.868208053121586,0.8909721925409707
"Express On Vaughn , 6870 Vaughn Rd , Montgomery , AL , 36116",32.3392561,-86.196721,29,0.04800318413384086,0.2944386847069836,0.6191183545985001,0.6714564213756977,0.858812919538816,0.8851321214049567,1.0060066184758047,1.0356744424985798,1.1073724823586364,1.113889746893938
"Express Pro Carwash Auburn , 44 Auburn Run Ln , Auburn , GA , 30011",34.0109399,-83.8446602,3,0.46139612937851493,0.9523667095303305,1.1180341865129613,,,,,,,
"Express Tunnel Carwash , 63 Durham St , Bathurst , NSW , 2795",-33.4162632,149.5841011,17,0.030632796365538346,0.09941944775088123,0.15399487692487357,0.16772332929803319,0.18797204000666667,0.26842423520581943,0.2984579791711822,0.4160522151922458,0.4542124167589911,0.6379747364406927
"Express Wash Central , 445 Florida Central Pkwy , Longwood , FL , 32750",28.6973021,-81.3523671,30,0.04362464227626223,0.36252911064564736,0.42901306703310477,0.5960190686151254,0.8650034619318459,0.9350644185995863,0.9789838132148481,1.0405425761323126,1.1191660634895613,1.162062479466843
"Express Wash Kissimmee , 1095 Amber Pointe Blvd , Kissimmee , FL , 34744",28.280829,-81.344289,16,0.15083894278940696,0.17899002070455214,0.47869112424151605,0.7021699528744716,0.7308898287104111,0.787663584626941,0.8094389122959882,0.8986154503633921,1.1416841985498634,1.442259508751477
"Express Wash Lakeland , 5430 Florida Ave S , Lakeland , FL , 33813",27.9665149,-81.9645933,20,0.07542896994930927,0.3606563742479248,0.377732289801859,0.6391171178680086,0.6959832120238794,0.7528310616194387,0.8546112567070614,0.8961170621171489,0.9409639445517527,0.9556990983629869
"Extreme Express , 655 W San Carlos St , San Jose , CA , 95126",37.3247774,-121.9010508,294,0.02839312414975451,0.11174945477129244,0.1400771959992008,0.20734910113598848,0.27308776936167917,0.28344239960692136,0.3019728144055884,0.30535500683377625,0.313967735346762,0.3259847756154584
"FASTLANE EXPRESS CAR WASH , 924 E 30th Ave , Hutchinson , KS , 67502",38.087,-97.9111,18,0.10702236414892981,0.40075426891986493,0.5955379916298754,0.6597713812388735,0.9007906997265384,1.0369342171090707,1.0961471120604351,1.1345534650336542,1.2524588987450924,1.338372549475637
"FLAVO_N.Hwy27 , 1101 US-27 , Avon Park , FL , 33825",27.608686,-81.515066,6,0.6086751139431944,0.9024339772416713,1.186334432256105,1.5090629820247485,1.5723092243486623,1.6595466163898769,,,,
"FLKIS_W.IrloBronson , 9190 W Irlo Bronson Memorial Hwy , Kissimmee , FL , 34747",28.3463636,-81.6570005,9,0.4421943304485504,0.5338771709590903,1.0893854403922851,1.113463596507636,1.35158730960767,1.4466555714383738,1.6673801259640346,1.8465271216026957,1.8952020264997091,
"FLLAK_Hwy27 , 23461 US-27 , Lake Wales , FL , 33859",27.9519851,-81.6185727,5,0.16350292974422323,0.398066513030801,0.8936108268097205,1.5444736873899487,1.9973960615474733,,,,,
"FLORL_Narcoossee , 14418 Narcoossee Rd , Orlando , FL , 32832",28.3580396,-81.242638,8,0.11812882065620015,0.40590783733834435,0.6983649055011463,0.9250502116891928,1.0160344135878066,1.3988493298805522,1.741812389177203,1.8314302557068882,,
"FLOVI_Alafaya , 2971 Alafaya Trail , Oviedo , FL , 32765",28.6285602,-81.2070719,26,0.14886439837908622,0.8653745867735019,0.8837705183126174,1.1382012464169073,1.4340948786447296,1.435110886759896,1.4605841115977432,1.536900097386662,1.5604221812035672,1.6136373112723865
"FLWIN_W.Colonial , 14580 W Colonial Dr , Winter Garden , FL , 34787",28.5504767,-81.6013087,18,0.40890676081315913,0.5476166510108487,0.5705582297145174,0.5777702237362801,0.8474444928167661,0.9397423281481415,1.0793408096221726,1.1189499586104719,1.1218502841588207,1.2065565405321905
"Fairborn Car Wash , 1052 Kauffman Ave , Fairborn , OH , 45324",39.8098171,-84.0258805,22,0.27526345804456626,0.3154294271813451,0.41583306246609053,0.6846810635296684,0.6918587051585564,0.8433868558766963,0.8442001927425403,0.9959953516486565,1.0266812581962053,1.0721972901314025
"Fairhope , 20310 AL-181 , Fairhope , AL , 36532",30.521774,-87.8517334,3,0.1349727883405602,1.3843972913684541,1.6404898637249083,,,,,,,
"Falcon , 10150 Walker St , Lenexa , KS , 66220",38.943868,-94.8146729,19,0.11321961659520144,0.12083360022014898,0.19294272303701443,0.45369903647130405,0.6333815314410218,0.9167057321488592,0.9342247667513904,0.9858779609376648,1.0860903610007737,1.1409487874017725
"Fast Lap Car Wash , 3830 N 51st Ave , Phoenix , AZ , 85031",33.4926742,-112.1692768,48,0.1527835833320122,0.2813549811872075,0.3593761535568672,0.36947568099476186,0.40866673075131577,0.5075829543439171,0.51018551100984,0.5411181679812618,0.5956199776911819,0.6217239100852151
"Fast N Furious , 2804 Ring Rd , Elizabethtown , KY , 42701",37.7217237,-85.8389491,8,0.7259471581063606,0.743333917607808,0.7488750197918668,0.7737598179979848,0.7823446208150078,0.8573417828613918,1.0495492410754856,1.5104815926411694,,
"Fast Pass Car Wash , 638 North H Street , Lompoc , CA , 93436",34.6486028,-120.4570624,22,0.11801405566724761,0.11826818419197055,0.3328786130032086,0.3339109528699419,0.44241814943867985,0.552290282563023,0.5908022059431304,0.6631174323329894,0.6633856372723566,0.6723384455710485
"Fast Trac , 550 Maxham Rd , Austell , GA , 30168",33.7898643,-84.6215341,20,0.0717857232906346,0.26725430690159596,0.2798970691132238,0.4676033998999345,0.7256568664156832,0.8069259178588871,0.8181661898252272,1.0991831324045394,1.21413803382381,1.31838539542808
"Fenton , 3709 Owen Rd , Fenton , MI , 48430",42.7891069,-83.7442545,12,0.10319132152964038,0.2278646124676997,0.3517832669546269,0.4230095660660497,0.6546165623603859,1.1729029230673524,1.1824212649376984,1.553074312605647,1.8539721877845454,1.866679775575482
"Fernandina Beach , 474339 SR 200 , Fernandina Beach , FL , 32034",30.61808,-81.514613,7,0.03778833228548411,0.34938049476010724,0.8903401058921722,1.1167904263023227,1.5687471576778556,1.9068590856639949,1.9159737436005013,,,
"Fine N Shine , 1304 TX-121 , Bonham , TX , 75418",33.5867548,-96.1921253,14,0.421179345262594,0.6414205156354552,0.6612778473071258,0.8267870737853786,0.8914123983240732,0.9984400010888003,1.011447477100536,1.054066343512245,1.1013961893535045,1.1113360299202808
"Firehose Car Wash , 1269 E 17th St , Idaho Falls , ID , 83404",43.482717,-112.009137,55,0.16892373203895505,0.25368349075440677,0.346018255905327,0.4223381831507733,0.48063554560152205,0.5863392466826831,0.6643787334284792,0.7824367331731399,0.7948765748634671,0.8825072950416808
"Five Star Boone , 1200 Blowing Rock Rd , Boone , NC , 28607",36.2034723,-81.6668446,37,0.03224847600097425,0.20742480475781908,0.21390646199846777,0.21694570089037932,0.3193796052652563,0.3747017746172412,0.4247112438263502,0.4508597626841333,0.466350195954679,0.49232844788570246
"Five Star Gate City , 3803 W Gate City Blvd , Greensboro , NC , 27407",36.0379188,-79.8555348,51,0.17152923179367002,0.3359749265746867,0.34223996694809516,0.34602984817699195,0.4530990177825312,0.6293811199391451,0.6698010812051135,0.6832861815897716,0.7691853979962532,0.7811468733605836
"Five Star Statesville , 117 Turnersburg Hwy , Statesville , NC , 28625",35.8085295,-80.8764773,26,0.04374941208786071,0.1130945046143897,0.1499499414736758,0.27688431202317465,0.5060768355367551,0.9305971569407386,0.9350463065642127,1.2072648020988281,1.3863428225503716,1.4826876945756138
"Flawless Auto Bath Inc , 380 PORT RICHMOND AVE , STATEN ISLAND , NY , 10302",40.6327981,-74.1375528,178,0.023022119562501553,0.08202252905961281,0.11032200456159147,0.1840379501424279,0.18414876855926424,0.20029824026740028,0.2518689961523839,0.266498910377471,0.2688325694269081,0.28225519830014706
"Fleming Island , 1725 Eagle Harbor Pkwy , Fleming Island , FL , 32003",30.1027697,-81.7048645,9,0.04952784674580845,0.20873080926700308,0.38012097627818153,0.4334853852306876,0.5342483278167709,0.8931681685853128,1.2520440915964448,1.2761558165160682,1.588645249739122,
"Flex Wash , 1285 U.S. 31 N , Petoskey , MI , 49770",45.3896578,-84.9129299,3,0.03189457729139375,0.5484316095894975,1.6201203600837397,,,,,,,
"Florence , 2339 David H McLeod Blvd , Florence , SC , 29501",34.1874969,-79.8197635,30,0.18150122026832197,0.2810128374571233,0.33951203505066696,0.4367257535634779,0.46403815326047193,0.4858079150995585,0.5365855394926619,0.5684100334014269,0.6054394914503644,0.6335952524757956
"Floris Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",28.4521313,-81.3344797,25,0.07046990271295998,0.12379111798342175,0.1497759117334928,0.2059508108327943,0.27189224250693544,0.2724741515380993,0.29689881227701603,0.9414813412203473,0.9763786141437762,1.0483868327206554
"Floris Car Wash Econ , 1754 N Econlockhatchee Trail , Orlando , FL , 32825",28.567229,-81.253872,24,0.07765121412641543,0.436472855531195,0.45894475120529615,0.5565317183881926,0.5775729356616168,0.6412411181549673,0.830808898985085,0.8524568409064635,0.8900901106659921,1.1513625655017181
"FoamWorks Brunswick , 5200 Altama Ave , Brunswick , GA , 31525",31.2061049,-81.4822407,25,0.30239902395880397,0.3511341962565099,0.5929238188916409,0.6263676591017914,0.6621148234434583,0.7768703403769858,0.7794474932524462,0.9149106239864774,0.9632770027458426,1.0096989574789306
"FoamWorks Cordele , 1305 16th Ave E , Cordele , GA , 31015",31.9624515,-83.7617001,18,0.05841131380214785,0.2207343629527675,0.3537013482909327,0.574725948901432,0.5778830009431061,0.7341712838880647,0.8631918438219359,0.9550125517240161,1.0435421926957706,1.2258001068085902
"FoamWorks Hartley Bridge , 4701 Hartley Bridge Rd , Macon , GA , 31216",32.744358,-83.725563,9,0.16190072266488822,0.3380143063869274,0.5078616223596838,0.6909355300302877,0.7978026120354803,1.195134737316156,1.8940666219587492,1.9184773861671,1.9620583446731696,
"FoamWorks Lithia Springs , 369 Westfork Ct , Lithia Springs , GA , 30122",33.7942326,-84.633738,20,0.04100771036841471,0.4803831413224486,0.5555624628149198,0.7215429503873052,0.9317876385629511,1.0312682117011973,1.0515963429796606,1.1946836495966293,1.2874380322512022,1.3074158210170705
"FoamWorks Riverside , 4780 Riverside Dr. , Macon , GA , 31201",32.9217734,-83.7107966,14,0.15393872571049882,0.28208519781668456,0.406426791605624,1.1723770504173523,1.2454070319962987,1.2877592755593328,1.3127179715843387,1.4270936029169794,1.6169428032543633,1.6245767214399902
"FoamWorks Thomaston , 5551 Thomaston Rd. , Macon , GA , 31220",32.8344408,-83.742574,15,0.15104595257201434,0.4556824597365068,0.5916103275064084,1.1649916175574897,1.399252988179068,1.6439726468779328,1.712355315725831,1.8137473956505024,1.8859116630271728,1.9542184494327839
"FoamWorks Vidalia , 203 Rigsbee Dr , Vidalia , GA , 30474",32.2110446,-82.3949092,14,0.2873922166073249,0.3334417252259632,0.734644612968367,0.9688580740526535,0.972468743317489,1.0362461445788549,1.0622203569101725,1.0645737896666676,1.1585363459282616,1.1588485438133453
"Foothills Car Wash , 5010 E Ray Rd , Phoenix , AZ , 85044",33.3203882,-111.9759685,51,0.031713469446536795,0.14400882679709873,0.26020072690853296,0.2611998287131926,0.2694587026433256,0.4269394254741575,0.4311062529873447,0.47975728370791765,0.599214032382214,0.7403025348954411
"Ford CarWash , 25535 Ford Rd , Dearborn Heights , MI , 48127",42.326516,-83.28874,52,0.08464126950910437,0.16623532157442403,0.3342633211538858,0.5197277655904946,0.53552607425163,0.5446689445540218,0.6640504843937192,0.7629532031155036,0.8133089714084912,0.8266763526374177
"Forest City , 157 Plaza Dr , Forest City , NC , 28043",35.3341532,-81.8970099,17,0.22855207296311064,0.31904664407584643,0.36327978894172547,0.6003130923865195,0.6728483202759099,0.7421949097990338,0.8984940090457064,0.9960330772121845,1.053483313163281,1.3329729977857012
"Fort Lauderdale , 1075 W Sunrise Blvd , Fort Lauderdale , FL , 33311",26.136944,-80.157242,104,0.11659504398988882,0.2058904721279495,0.30378489732018166,0.3914442627040027,0.3934038074436061,0.41727105064606895,0.5576417534541761,0.6346084835033152,0.6489678495842973,0.7285334507070238
"Fort Smith - Highway 71 , 12114 US-71 , Fort Smith , AR , 72916",35.2690562,-94.3700276,5,0.16162821406784492,0.6205403153845107,1.054740034158621,1.2530562305054989,1.3995988290862003,,,,,
"Fort Smith - Massard Rd , 5800 Massard Rd , Fort Smith , AR , 72903",35.3260818,-94.3415391,2,0.15404157061961382,0.7442478602275251,,,,,,,,
"Frankieu0027s Car Wash Gilbert , 615 W Ray Rd , Gilbert , AZ , 85233",33.3198049,-111.8032966,39,0.21718282556798996,0.3839051438229282,0.7778710347123534,0.9433885804217506,0.9616236120712977,1.032203062857656,1.0539241118077103,1.0723278082937049,1.0896213575146108,1.1982241131921665
"Fresh Wash - Braselton , Exchange Way , Braselton , GA , 30517",34.1223755,-83.7642661,4,0.28882372761879005,0.416305027470341,0.7015301082023718,0.9527136108030374,,,,,,
"Fresh Wash - Gainesville , 1051 E E Butler Pkwy , Gainesville , GA , 30501",34.2872083,-83.8098315,25,0.08278573318026033,0.41302643945015177,0.588934381727453,0.7641695187336678,0.9215060783839508,1.0508060586413808,1.0768687211392067,1.0836133880303482,1.0974560824518922,1.1256535097118994
"Ft Lauderdale , 1080 NW 31st Ave , Fort Lauderdale , FL , 33311",26.1375665,-80.186333,58,0.07559936197064251,0.35652703941150676,0.36847954817782036,0.39954848170305207,0.49400898177016145,0.6071926596872184,0.7435956626337497,0.9010390129767315,0.9642099642561281,0.9972103129381861
"Ft Walton -Beal , 794 Beal Pkwy NW , Fort Walton Beach , FL , 32547",30.446616,-86.63932,24,0.20728607121100645,0.30549817603018126,0.4658783384769291,0.48118863013378227,0.646710604932149,0.7460368196940762,0.8089916253826144,0.867700613822051,0.8904186239750276,0.9441414534200783
"Ft. Lupton , 120 Copper Pl. , Fort Lupton , CO , 80621",40.08071,-104.801353,8,0.1802379010984066,0.48479528031539865,0.5485596021803613,0.6120385045690909,0.6686632713687641,0.937540648880234,1.0052669933468674,1.1202759224612422,,
"Fullerton Car Wash , 800 N Harbor Blvd , Fullerton , CA , 92832",33.8776855,-117.924175,94,0.102456034864657,0.24395732317039354,0.25643756256515154,0.25919207094891916,0.27007792836049666,0.28389165315980575,0.3547162991678735,0.3561632513737764,0.3677252582725781,0.37247111490325857
"Fusion Express CarWash , 760 Benetook Ave , Mildura , VIC , 3500",-34.2202301,142.1504211,7,0.7658272055115455,0.811295816201105,0.9389268663701557,1.0789835533535763,1.1644862754655865,1.5266023049293618,1.9167184177349836,,,
"GAWOO_Eagle , 2907 Eagle Dr , Woodstock , GA , 30189",34.113012,-84.5571699,25,0.06155081158190795,0.1258300765061807,0.21192767103908855,0.24544169320591325,0.25161805085617206,0.3591860458298348,0.48548336892594113,0.6884922431700403,0.7780748072413248,0.8224009173668125
"Galesburg , 334 E Carl Sandburg Dr , Galesburg , IL , 61401",40.9761518,-90.3654388,22,0.08250964018089453,0.23920623742439734,0.6570135887837131,0.9266409474247677,0.9696984158060998,0.9830568757551832,0.9942721527159688,1.0071215139574214,1.057052779238838,1.1791103073646556
"Gallo Car Wash , 3020 NW 13th St , Gainesville , FL , 32609",29.680709,-82.339722,42,0.11512368647709287,0.27365948314775135,0.467438421769763,0.5103204551378095,0.5408160929771617,0.7075935482204402,0.7124450948692451,0.7231914961590659,0.7573178938045757,0.9146713003909182
"Gallup 49 , 1060 US-491 , Gallup , NM , 87301",35.5382265,-108.7581009,18,0.13044221460064595,0.21031148338525485,0.327123793450664,0.5577620609517042,0.6364291670855352,0.7662932663707649,0.869879795534785,0.9236916769018709,0.9277406803777095,1.0663070778922084
"Gallup 66 , 1300 E Historic Hwy 66 , Gallup , NM , 87301",35.529778,-108.7220066,17,0.286894517443152,0.44629834039859045,0.727113054365551,0.7381653466051602,1.1050897149804944,1.1690088908054646,1.175924859793079,1.2426627672434494,1.2512673091207704,1.2669420660530266
"Gardendale , 420 Fieldstown Rd , Gardendale , AL , 35071",33.6522172,-86.8173304,13,0.07503293506514605,0.2350896480806886,0.32582029457127865,0.3690545918512712,0.40806945601995587,0.4522592260570372,0.46665974922620773,0.48437588760951683,0.5166461568525296,0.6164384694602698
