original_name_address,original_latitude,original_longitude,found_car_wash_name,satellite_image_name,feets_per_pixel,tunnel_length_pixels,tunnel_length_feets,
"Express Wash Lakeland , 5430 Florida Ave S , Lakeland , FL , 33813",27.9665149,-81.9645933,Express Wash on Florida,ChIJrURM3Eo73YgR1j9o2lnAtcg.jpg,0.432602272000778,not found,#VALUE!,
"FASTLANE EXPRESS CAR WASH , 924 E 30th Ave , Hutchinson , KS , 67502",38.087,-97.9111,Fastlane Express Car Wash,ChIJoR5G-lO2pIcRBJ7EZXTNGUQ.jpg,0.385509428353882,464,178.876374756201,
"FLAVO_N.Hwy27 , 1101 US-27 , Avon Park , FL , 33825",27.608686,-81.515066,El Car Wash - Avon Park,ChIJcYocSuFV3IgREOFQPF6HnlA.jpg,0.434023253086362,,115,115
"FLLAK_Hwy27 , 23461 US-27 , Lake Wales , FL , 33859",27.9519851,-81.6185727,El Car Wash - Lake Wales,ChIJsZbhJ6oN3YgR4EgjmygSERc.jpg,0.432660382280584,266,115.087661686635,
"Fairborn Car Wash , 1052 Kauffman Ave , Fairborn , OH , 45324",39.8098171,-84.0258805,Wash it Dean,ChIJi_fHtOedQIgRf9Pe7FkPYHA.jpg,0.37625141987968,257,96.6966149090778,
"Fairhope , 20310 AL-181 , Fairhope , AL , 36532",30.521774,-87.8517334,Mach-1 Express Wash Fairhope,ChIJOaQmvK5rmogRlmADjYIE8OQ.jpg,0.421931535392438,232,97.8881162110456,
"Fast Pass Car Wash , 638 North H Street , Lompoc , CA , 93436",34.6486028,-120.4570624,Fast Pass Car Wash Inc,ChIJC_u9Ob8e7IARgDjmBYm2BHk.jpg,0.402936212776575,220,88.6459668108465,
"Fenton , 3709 Owen Rd , Fenton , MI , 48430",42.7891069,-83.7442545,Drip Car Wash,ChIJ41aQYIxlI4gRALahGysabXw.jpg,0.359444237200314,341,122.570484885307,
"Fernandina Beach , 474339 SR 200 , Fernandina Beach , FL , 32034",30.61808,-81.514613,LUV Car Wash,ChIJC7zLBcNV5IgReCezuo2EIUI.jpg,0.421512523112491,286,120.552581610172,
"Fine N Shine , 1304 TX-121 , Bonham , TX , 75418",33.5867548,-96.1921253,Fine 'N Shine Carwash,ChIJ-0LEM4GdS4YRe3OIgl-w5B0.jpg,0.408027569742098,not found,#VALUE!,
"Five Star Boone , 1200 Blowing Rock Rd , Boone , NC , 28607",36.2034723,-81.6668446,5 Star Express Car Wash,ChIJlQE-rAP7UIgRjxY5fYLr60Y.jpg,0.395231733942453,301,118.964751916678,
"Five Star Statesville , 117 Turnersburg Hwy , Statesville , NC , 28625",35.8085295,-80.8764773,5 Star Express Car Wash,ChIJLcHdSIVZUYgR91hhmH90XsQ.jpg,0.397216496495702,330,131.081443843582,
"Fleming Island , 1725 Eagle Harbor Pkwy , Fleming Island , FL , 32003",30.1027697,-81.7048645,LUV Car Wash,ChIJs8ILhQHF5YgRRoabDYrdpxY.jpg,0.423739260925873,373,158.054744325351,
"Flex Wash , 1285 U.S. 31 N , Petoskey , MI , 49770",45.3896578,-84.9129299,Flex Wash,ChIJdQWOkr-DSk0RsCdKzCT-C4o.jpg,0.343977593206474,not found,#VALUE!,
"Florence , 2339 David H McLeod Blvd , Florence , SC , 29501",34.1874969,-79.8197635,Caliber Car Wash,ChIJTdG70E9nVYgRZnd8ovP8c7o.jpg,0.405155734577417,304,123.167343311535,
"FoamWorks Brunswick , 5200 Altama Ave , Brunswick , GA , 31525",31.2061049,-81.4822407,FoamWorks Auto Spa of Brunswick,ChIJccxpBYfX5IgRQyK_WOulmXg.jpg,0.418930477210932,296,124.003421254436,
"FoamWorks Cordele , 1305 16th Ave E , Cordele , GA , 31015",31.9624515,-83.7617001,FoamWorks Auto Spa of Cordele,ChIJF06DAjMl8ogRwdGZfozmNac.jpg,0.415543170078447,309,128.40283955424,
"FoamWorks Hartley Bridge , 4701 Hartley Bridge Rd , Macon , GA , 31216",32.744358,-83.725563,FoamWorks Auto Spa of Hartley Bridge Macon,ChIJoWRCmmr784gRUdHTKstB1Sw.jpg,0.411967096816275,300,123.590129044883,
"FoamWorks Lithia Springs , 369 Westfork Ct , Lithia Springs , GA , 30122",33.7942326,-84.633738,FoamWorks Auto Spa of Lithia Springs,ChIJB_ZVGUci9YgRBHTPu5fiGSw.jpg,0.407043715383272,311,126.590595484198,
"FoamWorks Riverside , 4780 Riverside Dr. , Macon , GA , 31201",32.9217734,-83.7107966,FoamWorks Auto Spa of Riverside,ChIJ38KYXNEH9IgRd9wm9iKzL2k.jpg,0.411144775643899,317,130.332893879116,
"FoamWorks Thomaston , 5551 Thomaston Rd. , Macon , GA , 31220",32.8344408,-83.742574,FoamWorks Auto Spa of Thomaston Rd Macon,ChIJ187q2dD584gRnxJQkTCYgNo.jpg,0.411550055775253,,129,129
"FoamWorks Vidalia , 203 Rigsbee Dr , Vidalia , GA , 30474",32.2110446,-82.3949092,FoamWorks Auto Spa of Vidalia,ChIJG9Yw-qyJ8IgRyxbcppecwSo.jpg,0.414415191890039,,118,118
"Forest City , 157 Plaza Dr , Forest City , NC , 28043",35.3341532,-81.8970099,Mach-1 Express Wash Forest City,ChIJX9CNAdJBV4gRHI4Iq8F0A9Q.jpg,0.399574885546842,293,117.075441465225,116
"Fort Smith - Highway 71 , 12114 US-71 , Fort Smith , AR , 72916",35.2690562,-94.3700276,Splash Car Wash,ChIJ-4J_tB2ty4cRJcALdtBAI5A.jpg,0.399897213026459,276,110.371630795303,
"Fort Smith - Massard Rd , 5800 Massard Rd , Fort Smith , AR , 72903",35.3260818,-94.3415391,Splash Car Wash,ChIJpcWEPwWzy4cReeMEtpRwRVc.jpg,0.399617051488212,280,111.892774416699,
"Fresh Wash - Braselton , Exchange Way , Braselton , GA , 30517",34.1223755,-83.7642661,PC Fresh Wash,ChIJqRimoX_v9YgR8ejBKJT2ZO8.jpg,0.405476778906851,323,130.968999586913,
"Ft Walton -Beal , 794 Beal Pkwy NW , Fort Walton Beach , FL , 32547",30.446616,-86.63932,Caliber Car Wash,ChIJM-ryB90_kYgR13dklp2ctYc.jpg,0.422257197611584,290,122.454587307359,
"GAWOO_Eagle , 2907 Eagle Dr , Woodstock , GA , 30189",34.113012,-84.5571699,Zips Car Wash,ChIJo4spJnVr9YgRGVVmhRxCyYk.jpg,0.405521658009584,290,117.601280822779,
"Galesburg , 334 E Carl Sandburg Dr , Galesburg , IL , 61401",40.9761518,-90.3654388,Champion Xpress Carwash,ChIJJWeEROiV4YcR3RmB3fldExA.jpg,0.369790534251354,295,109.088207604149,
"Gallup 49 , 1060 US-491 , Gallup , NM , 87301",35.5382265,-108.7581009,Champion Xpress Carwash,ChIJfasFfd_fJIcRmLvkIHAB9Cc.jpg,0.398563998564817,,139,139
"Gallup 66 , 1300 E Historic Hwy 66 , Gallup , NM , 87301",35.529778,-108.7220066,Champion Xpress Carwash,ChIJrdBMQZjfJIcRH0urrXdhy6c.jpg,0.398607325339827,260,103.637904588355,
"Gardendale , 420 Fieldstown Rd , Gardendale , AL , 35071",33.6522172,-86.8173304,Mach-1 Express Wash Gardendale,ChIJx9b6-oAFiYgRnrSm_tlQEqw.jpg,0.407717561021852,277,112.937764403053,
"Georgetown , 20945 N Dupont Blvd , Georgetown , DE , 19947",38.6892922,-75.3972612,Mach-1 Express Wash Georgetown,ChIJta-BMeTruIkRXwouqnd5chA.jpg,0.382311726920349,301,115.075829803025,
"Go Clean Car Wash Eufaula , 1 Veteran Blvd , Eufaula , AL , 36027",31.842735,-85.1676913,Go Clean Car Wash,ChIJ6VoD_YJHjYgRdAt5E6_dWvw.jpg,0.416084914249029,295,122.745049703464,
"Go Clean Mobile City , 6658 Mobile Hwy , Pensacola , FL , 32526",30.4763011,-87.3079223,Go Clean Car Wash,ChIJrTv9OQS9kIgRID7F4660cVc.jpg,0.422128851148063,338,142.679551688045,
"Go Clean Monroe , 3218 N Monroe St , Tallahassee , FL , 32303",30.4864428,-84.3167069,N/A,N/A,N/A,N/A,#VALUE!,N/A
"Go Clean Pensacola , 8897 Pensacola Blvd , Pensacola , FL , 32534",30.5263517,-87.2756117,Go Clean Car Wash,ChIJlyIPObyVkIgRoplq7fuSzSg.jpg,0.421911685329807,,124,124
"Granite Falls , Riverbend Club Point , Granite Falls , NC , 28630",35.7892015,-81.3806659,N/A,N/A,N/A,N/A,#VALUE!,N/A
"Great North Auto Wash , 2701 N Lincoln Rd , Escanaba , MI , 49829",45.780323,-87.0842742,Great North Auto Wash,ChIJmduMyzy8TU0RHkJ2sVl-20A.jpg,0.341592121212707,,134,134
"Greenbrier - S Broadview St , 98 S Broadview St , Greenbrier , AR , 72058",35.2228379,-92.3876296,Splash Car Wash,ChIJSYycb3p-0ocRhjYUw9F3Dto.jpg,0.400125244965332,257,102.83218795609,
"Grime Scene , 513 TX-114 , Levelland , TX , 79336",33.5944716,-102.3586622,Grime Scene Car Wash Levelland,ChIJJSKEYX_r_YYRB4Xg5O72kOs.jpg,0.407991072595696,357,145.652812916663,
"Gwatzilla Car Wash , 1701 T P White Dr , Jacksonville , AR , 72076",34.8820519,-92.1105156,Gwatzilla Wash-N-Lube,ChIJg2OOWfnq0ocRVjZRYTQh2Xk.jpg,0.401798250229747,326,130.986229574898,
"H2GLO CAR WASH , 1905 Electric Rd , Cave Spring , VA , 24018",37.2475657,-80.0346677,H2Glo carwash,ChIJoyZhUhILTYgRkavxjlcrNUQ.jpg,0.389894469680861,324,126.325808176599,
"Hall of Fame Carwash , Gateway Blvd , Leland , NC , 28451",34.213539,-78.0197913,Hall of Fame Car Wash,ChIJFTgbtYAZqokRZHfhwlgCZm4.jpg,0.405039095243067,350,141.763683335073,
"Hampstead , 38 Dan Owen Dr , Hampstead , NC , 28443",34.3656598,-77.7116709,Caliber Car Wash,ChIJY8g6CzuRqYkRcPJqoX13gl0.jpg,0.404306575495424,302,122.100585799618,
"Happy Car Wash Albany , 527 NW North Albany Rd , Albany , OR , 97321",44.6428313,-123.1126361,Happy's Drive Thru Car Wash,ChIJBQ0tC_ITwFQRgamsDANJ0qg.jpg,0.348493250724881,295,102.80550896384,
"Hercules/Elite Care Auto , 1401 Lexington Ave , Mansfield , OH , 44907",40.72053,-82.5435665,Hercules Express Wash,ChIJ1cle8n3rOYgRaJIyG_8DGOI.jpg,0.371219817280744,not found,#VALUE!,
"Hernando , 2660 McIngvale Rd , Hernando , MS , 38632",34.8209976,-89.9712562,Century Express Carwash,ChIJSy9wLtL1f4gRR5mK1bueHRg.jpg,0.402097894521299,,135,135
"Heroes Car Wash Asheville , 2000 Hendersonville Rd , Asheville , NC , 28803",35.4858828,-82.5247986,Heroes Car Wash,ChIJ6QSuWiztWYgR_qVUNfl_rMo.jpg,0.398823944746346,256,102.098929855065,
"Heroes Express 6050 , 6050 Wade Hampton Blvd , Taylors , SC , 29687",34.9354072,-82.2761998,Car Wash Heroes,ChIJf3vOkw0rWIgRFwK-CMHLKco.jpg,0.401536960986876,214,85.9289096511915,
"Heroes Express Pleasantburg , 3107 N Pleasantburg Dr , Greenville , SC , 29609",34.8869993,-82.3956837,Hurricane Express Wash,ChIJKfOhvG0xWIgR032-McCoAOk.jpg,0.401774123174194,264,106.068368517987,
"Heroes Express Salisbury , 1420 E Innes St , Salisbury , NC , 28146",35.6543588,-80.4565091,Heroes Car Wash,ChIJ_-6y-7PzU4gRYEasfD4gJ5o.jpg,0.397986160677086,340,135.315294630209,
"Howell 2 , 4550 E Grand River Ave , Howell , MI , 48843",42.5818921,-83.8629198,Drip Car Wash,ChIJpQSebeNHI4gRumKHCPT_ZfI.jpg,0.360642676405476,341,122.979152654267,
"Huntsville , 1020 Pear Drive , Huntsville , TX , 77320",30.7189698,-95.5677495,Clean Car Wash,ChIJuZvXbMQHR4YRMpO04MJGEPk.jpg,0.421073010506266,352,148.217699698206,
"I-91 Express Wash , 168 Bridge St , East Windsor , CT , 6088",41.9312928,-72.606885,Optimo Car Wash,ChIJ_-iqMQD75okRfX6282VY09M.jpg,0.364385209556468,211,76.8852792164148,
"In and Out , 1430 N U.S. Hwy 41 , Ruskin , FL , 33570",27.7311395,-82.4344133,In & Out Express Carwash,ChIJPcz2YIjYwogRR-GYukPtHjQ.jpg,0.43354215534544,242,104.917201593596,
"In-N-Out Car Wash , 12883 US-68 , Kenton , OH , 43326",40.6332275,-83.6155622,IN-N-OUT Car Wash,ChIJ4brvDurNPogR2e6kGS4s1QE.jpg,0.371706260540885,,120,120
"Indian Harbour , 600 E Eau Gallie Blvd , Indian Harbour , FL , 32937",28.1389437,-80.5905792,Caliber Car Wash,ChIJ2Qc_JIoR3ogR9h7OYXjJgaM.jpg,0.431908935370664,not found,#VALUE!,
"JC AUTO WASH , 701 S Dewey St , North Platte , NE , 69101",41.127653,-100.762632,J C's Autowash & Quick Lube,ChIJx5JlZ_oidocRFRoWX4CV_Nc.jpg,0.36893999437902,not found,#VALUE!,
"JJ Express Car Wash , 2185 US-70 , Thatcher , AZ , 85552",32.8380212,-109.7363483,J J Express Car Wash,ChIJRzawEb7814YR8-vgsZpe1lQ.jpg,0.411533459177848,292,120.167770079932,
"JJ's Car Wash Dickinson , 404 FM 517 W , Dickinson , TX , 77539",29.4452705,-95.0838394,JJ’s Car Wash - Dickinson,ChIJ4UOdoguDQIYRjAEfa_n1cdk.jpg,0.426530513370262,349,148.859149166221,
"JJ's Car Wash Friendswood , 2221 W Parkwood Ave , Friendswood , TX , 77546",29.4855535,-95.2153615,"JJ's Car Wash - Friendswood, TX",ChIJ8Qy6uESFQIYRzXd6W7bLiuc.jpg,0.426359505513764,338,144.109512863652,
"Jallo - Land O Lakes , 15474 State Rd 52 , Land O' Lakes , FL , 34638",28.330187,-82.5597081,Links Car Wash,ChIJpzgVQa2jwogRSxi_--7ZOjA.jpg,0.431136563665794,not found,#VALUE!,
"Jammin Car Wash , 21356 Walmart Way , Lutz , FL , 33548",28.1769847,-82.4647521,Jammin Car Wash,ChIJX2m5YuO5wogRHXoPx82cL1A.jpg,0.43175547300777,347,149.819149133696,
"Jet Express Carwash , 1501 S Main St , Blacksburg , VA , 24060",37.213749,-80.3998376,Jet Express,ChIJsdBIiiKVTYgRumJ_8IGjmSI.jpg,0.390069374169522,not found,#VALUE!,
"Jet Express Franklin , 1121 Georgia Rd , Franklin , NC , 28734",35.158971,-83.392801,Jet Express Car Wash,ChIJiRV9lR4nWYgRJvqv9xRF0y0.jpg,0.400439590752032,321,128.541108631402,
"Jim Wood Washland , 1925 Silver City Hwy NW , Deming , NM , 88030",32.282669,-107.759936,Slash 77 Car Wash,ChIJVzLWfnzD3oYRGpy-qu5Kem8.jpg,0.414088855492527,286,118.429412670863,
"Joe's Premium Car Wash , 1905 E Robertson Blvd , Chowchilla , CA , 93610",37.126561,-120.2444694,Joe's Premium Car Wash,ChIJXf3p9aX_k4AR9KOzuotfQLA.jpg,0.390519695206841,not found,#VALUE!,
"John's Auto Spa Nappanee , 2000 E. Market St , Nappanee , IN , 46550",41.4430698,-85.9784108,John's Auto Spa,ChIJyb6JRS68FogRgf_dqZoo81o.jpg,0.367161548017712,291,106.844010473154,
"KUHNSVILLE CAR WASH , 5627 Tilghman St , Allentown , PA , 18104",40.5927909,-75.5866384,Kuhnsville Car Wash,ChIJyUNE8hcxxIkRpn-dtIMZmRs.jpg,0.371931278009695,,134,134
"KWIK CAR WASH , 4000 Catnip Hill Rd , Nicholasville , KY , 40356",37.9290658,-84.5501918,bp,ChIJIzTCEZteQogROJxUUR7LRMo.jpg,0.386340859924862,not found,#VALUE!,
"KYLOU_CaneRun , 4860 Cane Run Rd , Louisville , KY , 40216",38.1806517,-85.8589994,Zips Car Wash,ChIJ7WxIkvQVaYgRWhovIyjzpRA.jpg,0.385014843562181,339,130.520031967579,
"KYWIN_Codella , 160 Codella Dr , Winchester , KY , 40391",37.9897787,-84.2095068,Zips Car Wash,ChIJ9Xh90WGtQ4gRdMesL_Kvy_I.jpg,0.386021779939349,346,133.563535859015,
"Kennesaw , 1585 Crater Lake Dr , Kennesaw , GA , 30152",33.9969501,-84.5907868,Dirty Dog's Car Wash Kennesaw,ChIJk0OXMMwV9YgRvYbWywW7ORk.jpg,0.40607727892775,371,150.654670482195,
"King's Car Wash , 1116 W Corbett Ave , Swansboro , NC , 28584",34.7019676,-77.148783,King's Car Wash Express,ChIJlZp8sRb9qIkRp5R8YJQ2xVk.jpg,0.402676604103585,456,183.620531471235,
"Klemm Express , 4 Mall Road , Salem , NH , 3079",42.7693178,-71.2293634,Klemm's Express CarWash,ChIJmS9KV8Gr44kRtyqztTQ7tTc.jpg,0.359559132964558,391,140.587620989142,
"Klemm Express Inbay , 4 Mall Road , Salem , NH , 3079",42.7693327,-71.2293089,Klemm's Express CarWash,ChIJmS9KV8Gr44kRtyqztTQ7tTc.jpg,0.359559132964558,391,140.587620989142,
"LOUISVILLE , 1670 Alliant Ave , Louisville , KY , 40299",38.218812,-85.538056,Whistle Express Car Wash,ChIJF2frP6oVaYgRu3cnbsIloCU.jpg,0.384813872273688,288,110.826395214822,
"Lafayette , 2142 N Main St , LaFayette , GA , 30728",34.7403079,-85.2723458,LUV Car Wash,ChIJ0_tQlyQVYIgRTmZ_xqdeDpU.jpg,0.402489975896981,265,106.6598436127,
"Lake Effect , 145 George St , Oswego , NY , 13126",43.4624732,-76.4847243,Lake Effect Car Wash,ChIJxzoyPb9914kRVtOlNiL3WcY.jpg,0.355509201404849,not found,#VALUE!,
"Lake Wales , 2043 State Road 60 E , Lake Wales , FL , 33859",27.9031047,-81.6223701,N/A,N/A,N/A,N/A,#VALUE!,N/A
"Lakes Edge , 7916 Bradley Long Dr , Sherrills Ford , NC , 28673",35.5832605,-80.9887544,Lakes Edge Express Wash,ChIJ5xwU8VpNUYgRI_HAD8nTykg.jpg,0.398340132459872,296,117.908679208122,
"Lakeside Auto Wash , 617 N Mitchell St , Cadillac , MI , 49601",44.2553229,-85.4038692,Lakeside Autowash,ChIJ_65EKOQIH4gRU9R99KvgCxA.jpg,0.350813022239528,330,115.768297339044,
"Las Vegas , 2608 7th St #Nm-518 , Las Vegas , NM , 87701",35.6210093,-105.224725,Champion Xpress Carwash,ChIJsbedtz53GYcRy8lGYboF3NA.jpg,0.398155035681227,314,125.020681203905,
"Legacy Express Wash , 2583 E 5th Ave , Columbus , NE , 68601",41.4412727,-97.3205261,Legacy Express Wash,ChIJEbl9ekTpkIcR2KFe--lrxqU.jpg,0.367171067068415,338,124.103820669124,
"Lightning Fast , 2045 W Oaklawn Rd , Pleasanton , TX , 78064",28.940437,-98.5105038,Lightning Fast Car Wash,ChIJP7f0z8CnXYYR_H7IkZqPPpw.jpg,0.428635459500219,321,137.59198249957,
"Local Car Wash , 331 W Loudon St , Chambersburg , PA , 17201",39.9361714,-77.667148,The Local Car Spot Company,ChIJjTCgGs2dyYkR-tRa2_IcT4o.jpg,0.375559159882255,310,116.423339563499,
"Los Lunas , 250 Main Street NE , Los Lunas , NM , 87031",34.8070818,-106.7335652,Champion Xpress Carwash,ChIJY6UaFx0dIocRs3EMU3xsqqM.jpg,0.402164889320874,362,145.583689934156,
"Lowell Road Hudson , 215 Lowell Rd , Hudson , NH , 3051",42.7332558,-71.4259764,Haffner's Gas Station and Car Wash,ChIJFTVDPmGw44kRZpLdhs41K54.jpg,0.35976834339216,,149,149
"MONKEY SHINE , 2518 Bob Bullock Loop , Laredo , TX , 78045",27.6139336,-99.4674955,Monkey Shine,ChIJz0sIYEXfYIYR93KVdw0Cxbw.jpg,0.434007154966795,not found,#VALUE!,
"MURRAY AUTO SPA , 1530 HWY 121 N BYPASS , MURRAY , KY , 42071",36.588976,-88.29729,N/A,N/A,N/A,N/A,#VALUE!,N/A
"Madison , 155 Plaza Blvd , Madison , AL , 35758",34.7099342,-86.7423193,Mach-1 Express Wash Madison,ChIJLW5QcKBlYogR6qB6YkCep0o.jpg,0.402637954437228,,103,103
"Magic City Car Wash , 619 N Broadway , Minot , ND , 58703",48.2427558,-101.2970504,Magic City Car Wash,ChIJd_HomwEr31IR5imVg_jz2t8.jpg,0.326195117060982,,150,150
"Magic Hillsboro , 1455 N High St , Hillsboro , OH , 45133",39.227106,-83.610754,Take 5 Car Wash,ChIJ5VWRzA_VQIgRfgQlMYUQTys.jpg,0.379421405496381,not found,#VALUE!,
"Maricamp , 125 Bahia Ave Ct , Ocala , FL , 34472",29.113887,-82.021699,Caliber Car Wash,ChIJT3KzWbzN54gRDuOc7E7oJT8.jpg,0.427915779626452,278,118.960586736154,
"Marshalltown , 2401 S Center St , Marshalltown , IA , 50158",42.0174381,-92.9132424,Champion Xpress Carwash,ChIJB6H8oRal74cR822l_V5Lz1U.jpg,0.363892393281532,,210,210
"Maumelle - Audubon Dr , 117 Audubon Dr , Maumelle , AR , 72113",34.8516173,-92.4055153,Splash Car Wash,ChIJRQPIzAyf0ocRbaxGYYNgc1A.jpg,0.401947364216642,not found,#VALUE!,
"Moby's Car Wash , 421 E Martintown Rd , North Augusta , SC , 29841",33.4957275,-81.95777,Moby's Car Wash,ChIJJ7rGGG_N-YgR8Fm6iDwaVmM.jpg,0.408458142855831,292,119.269777713903,
"Mojo Xpress Hopkins Center , 141 Hopkins Corner Dr , Waynesboro , GA , 30830",33.1062462,-82.0253351,Mojo's Xpress Wash,ChIJW7A3yZ3p-YgRfGJPf1cunv0.jpg,0.410285563024346,317,130.060523478718,
"Mojo Xpress Wash , 332 South Green St , Swainsboro , GA , 30401",32.5899945,-82.3302568,MoJo's Xpress Wash,ChIJNTVnvm6k8IgROK5fd1nM19E.jpg,0.41267935909113,298,122.978449009157,
"Monster Car wash AZ , 6640 N Viewpoint Dr , Prescott Valley , AZ , 86315",34.6376297,-112.3364188,Monster Car Wash,ChIJDWqDNGElLYcRGh4OzlV1zAw.jpg,0.402989537400306,171,68.9112108954523,
"Monster Wash , 7020 U.S.Highway 181 N , Floresville , TX , 78114",29.2311555,-98.245306,Monster Wash,ChIJBXEiCwHjXIYRFF1Ki-9hcjA.jpg,0.42742733738965,not found,#VALUE!,
"Morrilton - E Harding St , 1803 E Harding St , Morrilton , AR , 72110",35.1704143,-92.719885,Splash Car Wash,ChIJtdttz5N1zYcRxBHetOG3LJs.jpg,0.400383321203725,not found,#VALUE!,
"Mountain Edge , 200 E Commonwealth Dr , Wytheville , VA , 24382",36.9600105,-81.0960388,Mountain Edge Express Wash,ChIJPV2iDk3hUYgRQN6PMj5DQGM.jpg,0.391377404521824,,133,133
"Mountain Express #1 , 226 Old Chimney Rock Rd , Hendersonville , NC , 28792",35.3457861,-82.4322737,Mountain Express Car Wash,ChIJJxsUWcvpWYgRvFDuH8FCIs4.jpg,0.399517981232329,292,116.65925051984,
"Mountain Express #2 , 821 Shepherd St , Hendersonville , NC , 28792",35.2989673,-82.4359153,Mountain Express Car Wash,ChIJ-6d-RebDWYgRWTqE5rscYuY.jpg,0.399749388406572,,110,110
"Mr Clean Blairsville , 262 GA-515 , Blairsville , GA , 30512",34.8794923,-83.9556608,Mr. Clean Car Wash Blairsville,ChIJKfFbqhkXX4gRchrxCWoeMgU.jpg,0.401810763364696,287,115.319689085668,
"Mr Clean Canton , 220 Riverstone Pkwy , Canton , GA , 30114",34.2440227,-84.488294,Mr. Clean Car Wash,ChIJpX4sMK5l9YgRGVZQhegZtp4.jpg,0.404892511603633,,110,110
"Mr Clean Dahlonega , 45 Morrison Moore Pkwy W , Dahlonega , GA , 30533",34.5257347,-83.9789743,Mr. Clean Car Wash,ChIJ7RXAfgZnX4gRBPTEVM5nmJk.jpg,0.403532455564109,not found,#VALUE!,
"Mr Clean DeBary , 215 N Charles Richard Beall Blvd , DeBary , FL , 32713",28.8994251,-81.3049194,Mr. Clean Car Wash,ChIJU7I4NukR54gROb7gaVe9vpo.jpg,0.428805002809538,237,101.626785665861,
"Mr Clean Leesburg , 1396 W N Blvd , Leesburg , FL , 34748",28.8277769,-81.8866092,Mr. Clean Car Wash,ChIJM5WxdpPB54gRasJOd2bJkVM.jpg,0.429100669435633,265,113.711677400443,
"Mr Clean Loganville , 4840 Atlanta Hwy , Loganville , GA , 30052",33.8331639,-83.8811731,Mr. Clean Car Wash Loganville,ChIJvTACMX3H9YgRAhwncMPeQ5k.jpg,0.406858509044124,,119,119
"Mr Clean Orange Park , 890 Blanding Blvd , Orange Park , FL , 32065",30.1418889,-81.7681268,Mr. Clean Car Wash,ChIJ3fsfwX7F5YgRFWbfj6JRZAs.jpg,0.42356991811399,,118,118
"Mr Clean Oxford , 11822 US-301 , Oxford , FL , 34484",28.9285765,-82.0378868,Mr. Clean Car Wash,ChIJEfhySzLF54gRNcz2HENoock.jpg,0.428684501424621,270,115.744815384648,
"Mr Clean Sharpsburg , 18 Bailey Station Dr , Sharpsburg , GA , 30277",33.4081197,-84.6736447,Mr. Clean Car Wash,ChIJy_CN9g_B9IgREdruXgY7uHc.jpg,0.408870366819365,,116,116
"Mr D Car Wash , 525 E Sumner St , Hartford , WI , 53027",43.3168236,-88.3718484,Mr D Car Wash,ChIJNe_JIo1PBIgRo-Sxkaq-wfQ.jpg,0.356364532966381,,99,99
"Mr. B's Car Wash - Sumiton , 878 Hwy 78 , Sumiton , AL , 35148",33.7450899,-87.0469626,Mr. B’s $5 Express Car Wash,ChIJcShYgxP4iIgROmXy1uyUcc0.jpg,0.407276980461331,151,61.498824049661,
"My Wash , 3804 S Western , Marion , IN , 46953",40.523313,-85.6753078,MyWash Car Wash,ChIJOeujSt__FIgR8tVY-lMX0_0.jpg,0.372317468878548,,145,145
"NCGOL_N.Berkeley , 508 N Berkeley Blvd , Goldsboro , NC , 27534",35.3745497,-77.9443943,Zips Car Wash,ChIJs1mnkWQBrIkRmxbIdIEK-xI.jpg,0.399375833049654,219,87.4633074378742,
"NCHOL_GrandHill , 301 Grand Hill Pl , Holly Springs , NC , 27540",35.6656692,-78.8438361,Zips Car Wash,ChIJ68h9mUaTrIkRFPaRbzL9yq0.jpg,0.39792965029455,295,117.389246836892,
"New Shackle Island , 271 New Shackle Island Rd , Hendersonville , TN , 37075",36.3184762,-86.6253516,Champion Car Wash,ChIJYWVcEB9HZIgRNbOkwwhJm-g.jpg,0.394649978420786,232,91.5587949936223,
"North Deland , 104 E International Speedway Blvd , DeLand , FL , 32724",29.0539905,-81.3026516,Scrubbles Express Wash,ChIJVVUF84Uc54gR60vT1uiAcFE.jpg,0.428164912912521,not found,#VALUE!,
"North Port CW , 14164 Tamiami Trail , North Port , FL , 34287",27.043727,-82.2395995,North Port Car Wash,ChIJ56LAs5lUw4gRxDewobfnn-Y.jpg,0.436245299893042,not found,#VALUE!,
"OCTOPUS CAR WASH , 1050 W Beta St , Green Valley , AZ , 85614",31.9024319,-110.9867705,Village Car Wash AZ,ChIJi1FAKQ6E1oYRK4Y-an2W25w.jpg,0.415815468617557,287,119.339039493239,
"Ocala -Silver Springs , 4956 E Silver Springs Blvd , Ocala , FL , 34470",29.2100496,-82.0658882,Caliber Car Wash,ChIJjd_Oq4Mt5ogReuzuRlcP5n0.jpg,0.427514967897502,288,123.124310754481,
"Ocean Express , 9640 Federal Blvd , Federal Heights , CO , 80260",39.8715564,-105.0241903,Ocean Express Car Wash,ChIJAQAAAEx2bIcRHGTYy2bGe3o.jpg,0.375913505579203,,154,154
"Ogeechee , 5909 Ogeechee Rd , Savannah , GA , 31419",31.997541,-81.2525169,LUV Car Wash,ChIJq3oXZb8J-4gRvBufPOkRaYk.jpg,0.415384335537401,,140,140
"Ollie Wash Henderson , 2700 US Hwy. 41 N , Henderson , KY , 42420",37.8755239,-87.5672191,Ollie Wash Henderson,ChIJdwftoTUrcIgRBOVjWqGLCSo.jpg,0.386621972935566,,135,135
